Timestamp,Node,Port,CPU%,MEM%,Disk%,RPC_Latency_ms,TxPool_Size,Block_Height,Active_Validators,Network_In_Bytes,Network_Out_Bytes
2026-01-01 15:12:19,1,8545,0,0,15,9,0,1,4,0,0
2026-01-01 15:12:19,2,8547,0,0,15,9,0,1,4,0,0
2026-01-01 15:12:19,2,8547,0,0,15,9,0,1,4,0,0
2026-01-01 15:12:19,3,8549,0,0,15,7,0,1,4,0,0
2026-01-01 15:12:19,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:19,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:19,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:24,1,8545,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:24,1,8545,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:24,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:24,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:24,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:24,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:24,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:24,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:29,1,8545,0,0,15,9,0,1,4,0,0
2026-01-01 15:12:29,1,8545,0,0,15,10,0,1,4,0,0
2026-01-01 15:12:29,2,8547,0,0,15,9,0,1,4,0,0
2026-01-01 15:12:29,2,8547,0,0,15,9,0,1,4,0,0
2026-01-01 15:12:29,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:29,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:29,4,8551,0,0,15,7,0,1,4,0,0
2026-01-01 15:12:29,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:34,1,8545,0,0,15,9,0,1,4,0,0
2026-01-01 15:12:34,1,8545,0,0,15,9,0,1,4,0,0
2026-01-01 15:12:34,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:34,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:34,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:12:34,3,8549,0,0,15,8,0,1,4,0,0
